Zip Code,Price,Beds,Baths,Living Space,Address,City,State,Zip Code Population,Zip Code Density,County,Median Household Income,Latitude,Longitude
73114,179900.0,3,2,1292,8533 DURLAND WAY,Oklahoma City,Oklahoma,18470,752.3,Oklahoma,61959.0,35.57916,-97.51784
90016,1575000.0,3,2,1783,3748 S MUIRFIELD RD,Los Angeles,California,45884,4925.2,Los Angeles,93228.0,34.02881,-118.35436
19133,74900.0,2,1,1088,2839 N HOPE ST,Philadelphia,Pennsylvania,25893,7791.3,Philadelphia,45818.0,39.99238,-75.14149
85206,415000.0,3,2,2075,4706 E CATALINA AVE,Mesa,Arizona,35163,1446.3,Maricopa,82788.0,33.39685,-111.71758
78737,699000.0,5,3,2970,128 SWALLOWTAIL DR,Austin,Texas,24783,262.6,Hays,187562.0,30.18935,-97.96059
85755,375000.0,3,2,1165,2359 E PRECIOUS SHARD CT,Tucson,Arizona,17352,198.0,Pima,146995.0,32.46836,-110.98152
95835,569900.0,3,2,1878,218 MIKE GARTRELL CIR,Sacramento,California,41051,1785.0,Sacramento,132611.0,38.67088,-121.52464
32223,259000.0,2,3,1424,11253 LAKE MANDARIN CIR E,Jacksonville,Florida,25824,866.8,Duval,120947.0,30.1549,-81.64821
28227,515000.0,3,2,1866,6200 PHYLISS LN,Charlotte,North Carolina,58524,562.7,Mecklenburg,90457.0,35.18851,-80.6507
95833,495000.0,3,2,1627,15 EL CONDE CT,Sacramento,California,40853,1950.1,Sacramento,104788.0,38.61529,-121.51558
55416,264900.0,1,1,960,3116 W LAKE ST UNIT 422,Minneapolis,Minnesota,34181,1799.0,Hennepin,139346.0,44.94961,-93.34157
80218,1150000.0,3,3,1844,1180 N LAFAYETTE ST,Denver,Colorado,19013,4638.1,Denver,130715.0,39.73119,-104.97073
43110,179000.0,2,2,1248,6758 AXTEL DR # 13C,Canal Winchester,Ohio,38123,315.3,Fairfield,94347.0,39.82825,-82.80143
19148,220000.0,3,1,930,2602 S MARSHALL ST,Philadelphia,Pennsylvania,51010,4652.6,Philadelphia,89150.0,39.91175,-75.1514
27610,235000.0,3,2,1100,6301 POOLE RD,Raleigh,North Carolina,79445,679.4,Wake,77917.0,35.7435,-78.54644
94122,1450000.0,3,3,1460,1420 KIRKHAM ST,San Francisco,California,60144,7129.3,San Francisco,179517.0,37.76113,-122.48433
95822,438000.0,3,2,1357,2300 VARDON AVE,Sacramento,California,46375,2132.2,Sacramento,93198.0,38.51273,-121.49556
90815,968800.0,3,2,1018,6715 E DE LEON ST,Long Beach,California,43092,2358.7,Los Angeles,142489.0,33.79572,-118.11592
67226,800000.0,3,4,5275,9418 E WOODSPRING CT,Wichita,Kansas,21603,338.1,Sedgwick,122250.0,37.76898,-97.21915
68134,270000.0,4,3,1736,9165 ELLISON AVE,Omaha,Nebraska,30212,1414.1,Douglas,76287.0,41.29776,-96.0503
38109,95000.0,3,2,1200,3683 BISON ST,Memphis,Tennessee,44899,290.3,Shelby,51010.0,35.0341,-90.13533
95134,264900.0,3,2,1080,648 HERMITAGE LN,San Jose,California,31172,1113.6,Santa Clara,203618.0,37.43003,-121.94528
79932,325000.0,3,3,2649,808 GREEN COVE DR,El Paso,Texas,28594,804.6,El Paso,105493.0,31.87753,-106.6068
92173,875000.0,5,2,1716,2378 SMYTHE AVE,San Ysidro,California,29634,3976.4,San Diego,74194.0,32.55552,-117.05114
28215,295000.0,3,3,1523,727 PLAZA WALK DR,Charlotte,North Carolina,63548,850.5,Mecklenburg,80157.0,35.24854,-80.69571
27606,440000.0,3,3,2275,5039 KAPLAN DR,Raleigh,North Carolina,45499,718.1,Wake,97207.0,35.73991,-78.71833
74137,660000.0,4,5,4385,10123 S URBANA AVE,Tulsa,Oklahoma,28271,1049.5,Tulsa,150000.0,36.02038,-95.92932
76012,799900.0,3,4,3890,1805 MID PINES CT,Arlington,Texas,28750,1354.1,Tarrant,110939.0,32.75459,-97.13901
76005,420997.0,3,3,1673,1423 SILVER MARTEN TRL,Arlington,Texas,3967,457.8,Tarrant,219184.0,32.80057,-97.08001
73134,165000.0,3,2,1360,14433 N PENNSYLVANIA AVE # 27A,Oklahoma City,Oklahoma,6756,595.2,Oklahoma,70824.0,35.6151,-97.56935
46203,275000.0,3,3,1791,5742 VICTORY DR,Indianapolis,Indiana,38829,1075.5,Marion,70925.0,39.7368,-86.09586
91345,824000.0,3,2,1344,14662 CLYMER ST,Mission Hills,California,18752,2231.8,Los Angeles,106452.0,34.26591,-118.45948
92154,219900.0,3,2,940,2626 CORONADO AVE SPC 4,San Diego,California,85024,639.9,San Diego,101076.0,32.578,-116.96621
40213,229900.0,2,1,1870,1624 EHRLER DR,Louisville,Kentucky,15749,634.8,Jefferson,74959.0,38.177,-85.71571
94611,1294000.0,4,5,2233,1776 GASPAR DR,Oakland,California,40292,2131.1,Alameda,232582.0,37.83191,-122.21592
64126,130000.0,2,1,792,6024 E 16TH ST,Kansas City,Missouri,5613,835.2,Jackson,41309.0,39.09095,-94.49581
38114,199000.0,2,2,10000,994 EMMIE ST,Memphis,Tennessee,22580,1147.5,Shelby,43490.0,35.09648,-89.98596
95110,589000.0,2,2,871,563 SHADOW DANCE DR,San Jose,California,20377,1727.5,Santa Clara,168132.0,37.34656,-121.9097
30310,210000.0,3,1,1669,1262 OAKLAND TER SW,Atlanta,Georgia,26979,1212.6,Fulton,66507.0,33.72695,-84.42726
78207,114500.0,4,2,1558,1326 MONTEREY ST,San Antonio,Texas,51062,2700.6,Bexar,41306.0,29.42223,-98.52545
28215,459900.0,3,3,1544,4117 OAK FOREST DR,Charlotte,North Carolina,63548,850.5,Mecklenburg,80157.0,35.24854,-80.69571
70114,399900.0,4,2,2049,331 DELARONDE ST,New Orleans,Louisiana,21911,1674.1,Orleans,57430.0,29.93704,-90.0321
48227,79900.0,3,1,1284,12234 HARTWELL ST,Detroit,Michigan,39974,2056.9,Wayne,46880.0,42.38732,-83.1926
92105,499000.0,3,2,1040,2836 47TH ST,San Diego,California,73085,4902.8,San Diego,77386.0,32.73756,-117.09193
28216,361590.0,4,3,1613,2126 ALLIUM DRIVE,Charlotte,North Carolina,51477,662.1,Mecklenburg,75507.0,35.31039,-80.8883
87113,365000.0,3,3,1674,1427 SILVER SADDLE RD NE,Albuquerque,New Mexico,16879,437.8,Bernalillo,114025.0,35.19249,-106.5708
68154,394900.0,3,3,3971,614 S 123RD ST,Omaha,Nebraska,23015,1308.2,Douglas,130735.0,41.26408,-96.11665
67235,189000.0,3,2,1150,13416 W HASKELL CT,Wichita,Kansas,14967,535.2,Sedgwick,129473.0,37.68951,-97.49929
85711,325000.0,2,2,1389,4011 E SANTA BARBARA AVE,Tucson,Arizona,41369,1853.8,Pima,65587.0,32.21504,-110.88348
93722,307000.0,3,2,1324,3645 W DAKOTA AVE,Fresno,California,88116,1762.8,Fresno,93714.0,36.80003,-119.87791
75228,399000.0,3,2,1534,10316 SANDRA LYNN DR,Dallas,Texas,71450,2411.7,Dallas,73237.0,32.82456,-96.6805
10466,715000.0,3,2,1408,3972 MONTICELLO AVE,Bronx,New York,75767,14517.6,Bronx,86762.0,40.89104,-73.8461
32218,367990.0,4,3,2206,12684 EUROPEAN BEECH RD,Jacksonville,Florida,68534,273.8,Duval,82140.0,30.48673,-81.66959
68132,475000.0,4,3,2700,1013 N 67TH AVE,Omaha,Nebraska,14341,2153.6,Douglas,121627.0,41.26506,-96.00153
40210,99000.0,3,1,1100,1332 S 26TH ST,Louisville,Kentucky,14746,1793.6,Jefferson,44767.0,38.23161,-85.78592
90068,2495000.0,4,4,2931,6266 RODGERTON DR,Los Angeles,California,21127,1019.2,Los Angeles,174419.0,34.12794,-118.32914
46112,250000.0,3,2,1296,4232 CLIFFORD RD,Brownsburg,Indiana,40574,372.1,Hendricks,125815.0,39.86561,-86.38215
98118,425950.0,1,2,749,5122 S MAYFLOWER ST UNIT 203,Seattle,Washington,48937,3027.6,King,144942.0,47.54235,-122.26872
93722,341900.0,2,2,1039,5777 W ELLERY AVE,Fresno,California,88116,1762.8,Fresno,93714.0,36.80003,-119.87791
79912,460000.0,4,4,3030,5900 MIRA HERMOSA DR,El Paso,Texas,78470,1281.1,El Paso,103980.0,31.84839,-106.53272
80918,1299900.0,4,5,4710,4608 STONEHILL RD,Colorado Springs,Colorado,48404,1559.6,El Paso,102288.0,38.91156,-104.78032
60642,475000.0,2,2,1300,1538 W WALTON ST APT 2,Chicago,Illinois,21374,4948.5,Cook,164840.0,41.90193,-87.65804
73012,256990.0,3,2,1257,2649 NW 199TH ST,Edmond,Oklahoma,42003,476.0,Oklahoma,140148.0,35.66815,-97.59315
38103,140000.0,1,1,100,109 N MAIN ST APT 1207,Memphis,Tennessee,14243,2072.8,Shelby,118564.0,35.15308,-90.05518
89119,199000.0,2,2,970,1701 E KATIE AVE APT 93,Las Vegas,Nevada,50847,1521.5,Clark,59323.0,36.08452,-115.14606
21214,330000.0,4,3,1428,3026 FLEETWOOD AVE,Baltimore,Maryland,21924,3029.4,Baltimore,92265.0,39.35217,-76.5644
28277,915000.0,4,4,3715,9902 TRIPLE OAK RD,Charlotte,North Carolina,71321,1140.3,Mecklenburg,159304.0,35.05212,-80.81622
23451,995000.0,3,4,2077,121 77TH ST,Virginia Beach,Virginia,43885,857.2,Virginia Beach,136673.0,36.87175,-76.00689
78253,575000.0,3,3,2589,4215 FIESTA WAY,San Antonio,Texas,59752,430.2,Bexar,123081.0,29.46899,-98.78885
94109,1990000.0,5,3,2724,168 BERNARD ST APT 170,San Francisco,California,56114,20085.5,San Francisco,167261.0,37.79334,-122.42138
77006,295000.0,2,3,1152,1212 FAIRVIEW AVE APT A,Houston,Texas,22678,3822.8,Harris,157088.0,29.74086,-95.39126
60628,77500.0,4,2,1400,11357 S CALUMET AVE,Chicago,Illinois,64489,2268.2,Cook,63260.0,41.69165,-87.61828
20002,1085000.0,4,4,1938,1607 D ST NE,Washington,District of Columbia,68201,5126.3,District of Columbia,147338.0,38.90511,-76.98431
32246,569000.0,4,4,3408,12230 SUNCHASE DR,Jacksonville,Florida,56222,1136.5,Duval,91183.0,30.29422,-81.51782
75252,689000.0,4,4,3563,5631 WILLOW WOOD LN,Dallas,Texas,27310,2054.9,Collin,125791.0,32.99696,-96.78983
85209,85000.0,1,2,750,8865 E BASELINE RD # 1546,Mesa,Arizona,39726,1301.2,Maricopa,94457.0,33.37877,-111.63476
21206,300000.0,3,3,1311,3711 FRANKFORD AVE,Baltimore,Maryland,51643,2749.3,Baltimore,80189.0,39.33932,-76.53706
68107,185000.0,3,1,1132,4115 S 38TH ST,Omaha,Nebraska,29601,1734.5,Douglas,67671.0,41.20888,-95.95126
23453,265000.0,3,3,1261,3638 SYLVAN CT,Virginia Beach,Virginia,35199,1489.4,Virginia Beach,95447.0,36.785,-76.07679
93730,549900.0,3,3,2000,2143 E TURNBERRY AVE,Fresno,California,12810,628.6,Fresno,191282.0,36.90354,-119.75512
38018,198900.0,3,2,1200,8852 CAMPALDINO AVE,Cordova,Tennessee,38789,802.7,Shelby,102889.0,35.13781,-89.76647
66102,149500.0,3,2,1428,56 S 17TH ST,Kansas City,Kansas,30874,1038.0,Wyandotte,61534.0,39.11246,-94.68842
91316,2000000.0,4,3,2338,17861 CATHEDRAL PL,Encino,California,28182,1993.8,Los Angeles,130922.0,34.15836,-118.51658
33125,360000.0,2,2,899,1740 NW NORTH RIVER DR APT 416,Miami,Florida,55161,5435.7,Miami-Dade,66272.0,25.7839,-80.23738
85201,252100.0,1,1,602,602 N MAY UNIT 22,Mesa,Arizona,53402,2198.8,Maricopa,74674.0,33.4336,-111.84929
95116,1010888.0,3,2,1304,730 MCLAUGHLIN AVE,San Jose,California,52245,5660.4,Santa Clara,110586.0,37.35043,-121.85255
73013,310000.0,3,2,1803,2317 NW 155TH ST,Edmond,Oklahoma,56547,668.0,Oklahoma,144686.0,35.62149,-97.49614
43035,409900.0,3,3,1772,8595 CLOVER GLADE DR,Lewis Center,Ohio,33238,654.5,Delaware,160418.0,40.18622,-82.9969
46221,125000.0,2,1,720,4241 S GERRARD DR,Indianapolis,Indiana,27018,522.1,Marion,74748.0,39.69288,-86.23664
30324,650000.0,4,3,1780,1064 SHEPHERDS LN NE,Atlanta,Georgia,30128,2203.3,Fulton,134409.0,33.8196,-84.3572
85086,587000.0,4,2,2350,3013 W CARAVAGGIO LN,Phoenix,Arizona,43083,271.3,Maricopa,146056.0,33.82639,-112.12876
40212,135000.0,2,1,1360,306 N 41ST ST,Louisville,Kentucky,16548,1668.5,Jefferson,43887.0,38.26787,-85.80256
70122,299999.0,3,2,1708,2404 PRESSBURG ST,New Orleans,Louisiana,35886,2210.2,Orleans,67620.0,30.00835,-90.06467
93722,360000.0,3,2,1497,6299 N VISTA AVE,Fresno,California,88116,1762.8,Fresno,93714.0,36.80003,-119.87791
95120,2100000.0,4,3,2383,6477 HIRABAYASHI DR,San Jose,California,38358,376.8,Santa Clara,297716.0,37.18428,-121.83658
93720,450000.0,4,3,1709,7958 N DEARING AVE,Fresno,California,48148,1780.5,Fresno,128993.0,36.8606,-119.76228
85043,435000.0,3,3,2215,6429 W PIONEER ST,Phoenix,Arizona,38938,740.3,Maricopa,84929.0,33.4323,-112.19744
55413,214900.0,1,1,960,20 2ND ST NE UNIT P609,Minneapolis,Minnesota,14299,1759.8,Hennepin,101666.0,44.99826,-93.24276
90292,1495000.0,3,3,2486,13337 BEACH AVE UNIT 101,Marina Del Rey,California,23951,4411.9,Los Angeles,185595.0,33.97865,-118.44707
80209,3600000.0,5,5,5297,1050 S YORK ST,Denver,Colorado,24073,2653.5,Denver,166394.0,39.70608,-104.9656
21212,699000.0,4,4,3555,5220 TILBURY WAY,Baltimore,Maryland,34525,2906.8,Baltimore,154547.0,39.3678,-76.61456
19141,190000.0,3,2,1120,1525 W CHAMPLOST ST,Philadelphia,Pennsylvania,33641,7441.8,Philadelphia,51264.0,40.03788,-75.14541
78729,350000.0,3,2,1380,9708 ANDERSON VILLAGE DR,Austin,Texas,30907,1216.1,Williamson,107830.0,30.45738,-97.75516
27609,295000.0,2,3,1171,1750 SORRELL BROOK WAY,Raleigh,North Carolina,35377,1248.4,Wake,121860.0,35.8437,-78.63282
94611,379000.0,1,1,695,2005 PLEASANT VALLEY AVE APT 204,Oakland,California,40292,2131.1,Alameda,232582.0,37.83191,-122.21592
93727,438990.0,3,2,1793,1806 N CARRIAGE AVENUE,Fresno,California,79596,1398.4,Fresno,96940.0,36.75119,-119.69736
73099,314900.0,5,4,2331,2408 RESSIE LN,Yukon,Oklahoma,80457,249.1,Canadian,98828.0,35.52583,-97.76343
80249,459500.0,4,2,1510,20470 KELLY PL,Denver,Colorado,36640,296.8,Denver,100812.0,39.84964,-104.69496
92110,1499000.0,3,2,1454,4980 NORTHAVEN AVE,San Diego,California,30318,2338.0,San Diego,116166.0,32.76533,-117.19965
28269,315000.0,3,3,1627,8407 GALENA VIEW DR,Charlotte,North Carolina,78353,989.6,Mecklenburg,94980.0,35.33747,-80.8026
74128,213999.0,3,2,1630,10535 E 3RD ST,Tulsa,Oklahoma,13399,1439.6,Tulsa,58490.0,36.1472,-95.85089
67208,119900.0,2,2,1702,1552 N VASSAR AVE,Wichita,Kansas,17640,1367.3,Sedgwick,78647.0,37.70449,-97.27928
85742,444000.0,3,2,1576,9070 N WAGON SPOKE CT,Tucson,Arizona,28938,501.1,Pima,119864.0,32.3898,-111.05113
94705,1215000.0,3,3,1787,2436 WOOLSEY ST,Berkeley,California,14150,1616.0,Alameda,235281.0,37.86523,-122.2384
77015,210000.0,5,2,1654,12835 CORPUS CHRISTI ST,Houston,Texas,58276,1089.5,Harris,69165.0,29.76485,-95.17216
46259,435000.0,4,3,3407,8025 BENTLEY BEND CT,Indianapolis,Indiana,14955,254.5,Marion,146725.0,39.65078,-85.98692
92123,870000.0,3,2,1200,3061 MOBLEY ST,San Diego,California,33035,1481.2,San Diego,127751.0,32.80958,-117.13419
76179,405665.0,3,3,2497,10444 POTAWATOMI LN,Fort Worth,Texas,70425,524.3,Tarrant,119057.0,32.91397,-97.43947
68110,249900.0,4,2,1749,2003 PINKNEY ST,Omaha,Nebraska,9372,425.5,Douglas,43772.0,41.29867,-95.91143
98117,735000.0,4,2,1420,833 NW 67TH ST,Seattle,Washington,36365,3625.3,King,210670.0,47.6882,-122.38157
53207,333000.0,3,2,1300,3401 S WHITNALL AVE,Milwaukee,Wisconsin,35120,1362.4,Milwaukee,88034.0,42.97148,-87.90152
53207,299900.0,4,2,2215,4137 S AUSTIN ST,Milwaukee,Wisconsin,35120,1362.4,Milwaukee,88034.0,42.97148,-87.90152
77051,200000.0,3,1,1188,3026 DULCREST ST,Houston,Texas,19077,997.8,Harris,50566.0,29.65586,-95.38023
73012,525000.0,4,4,2709,512 NW 184TH TER,Edmond,Oklahoma,42003,476.0,Oklahoma,140148.0,35.66815,-97.59315
90807,975000.0,5,3,2066,354 E CARSON ST,Long Beach,California,32994,2881.6,Los Angeles,122666.0,33.83098,-118.18113
27610,384395.0,3,3,1924,5046 ARKOSE DRIVE # 832 - COLEMAN B,Raleigh,North Carolina,79445,679.4,Wake,77917.0,35.7435,-78.54644
80918,450000.0,4,4,2775,6015 BREEZE CT,Colorado Springs,Colorado,48404,1559.6,El Paso,102288.0,38.91156,-104.78032
85212,950000.0,4,4,3657,5027 S QUANTUM WAY,Mesa,Arizona,43326,433.6,Maricopa,140064.0,33.32064,-111.63088
27615,485000.0,3,3,1902,6704 EBON CT,Raleigh,North Carolina,45047,920.4,Wake,138298.0,35.89772,-78.636
98144,825000.0,3,3,1562,1679 S LANE ST,Seattle,Washington,31648,3624.1,King,157648.0,47.58582,-122.29205
95124,1849000.0,3,2,1434,5401 MARY JO WAY,San Jose,California,52442,3073.3,Santa Clara,231869.0,37.25684,-121.92286
60614,485000.0,2,2,1400,1136 W FULLERTON AVE # G,Chicago,Illinois,72119,8641.9,Cook,225827.0,41.92267,-87.6506
30326,350000.0,1,1,736,3324 PEACHTREE RD NE UNIT 2008,Atlanta,Georgia,7207,3691.6,Fulton,155634.0,33.84957,-84.36342
94112,1395000.0,4,3,1548,161 EDINBURGH ST,San Francisco,California,84477,9779.0,San Francisco,162512.0,37.7206,-122.44311
79938,299950.0,4,3,2374,3700 LOMA CORTEZ DR,El Paso,Texas,91575,90.6,El Paso,86064.0,31.85764,-106.03895
85019,379800.0,4,2,1630,2925 N 42ND AVE,Phoenix,Arizona,29084,3009.7,Maricopa,73378.0,33.50952,-112.14307
85017,225000.0,2,2,986,2724 W MCLELLAN BLVD UNIT 117,Phoenix,Arizona,41195,3022.3,Maricopa,65104.0,33.50898,-112.12381
64118,285000.0,3,3,2000,1610 NW 62ND TER,Kansas City,Missouri,43305,1308.7,Clay,80932.0,39.21301,-94.57497
91423,2995000.0,5,5,4284,13715 MAGNOLIA BLVD,Sherman Oaks,California,31901,3032.1,Los Angeles,164393.0,34.14924,-118.43239
97219,1150000.0,4,3,2613,106 S RIDGE DR,Portland,Oregon,44374,1464.4,Multnomah,164098.0,45.45413,-122.69972
40229,235000.0,2,2,1331,9010 WHIPPOORWILL RD,Louisville,Kentucky,39658,874.5,Jefferson,86966.0,38.09074,-85.65597
55412,189900.0,2,1,1082,3442 BRYANT AVE N,Minneapolis,Minnesota,25497,2889.9,Hennepin,84058.0,45.02612,-93.29952
60617,175000.0,2,2,1056,10748 S AVENUE N,Chicago,Illinois,84193,2377.5,Cook,69041.0,41.71337,-87.55618
70131,375000.0,4,4,3140,3616 PIN OAK AVE,New Orleans,Louisiana,27160,895.4,Orleans,83534.0,29.9081,-89.96044
78224,251999.0,4,2,1627,10538 NYE PASS,San Antonio,Texas,20306,514.1,Bexar,63392.0,29.30831,-98.53751
70116,1250000.0,7,7,2500,1134 BOURBON ST APT 36,New Orleans,Louisiana,10901,3321.6,Orleans,77732.0,29.96697,-90.06448
76140,359900.0,4,3,2131,9616 DAN MEYER DR,Fort Worth,Texas,31703,448.3,Tarrant,79855.0,32.62012,-97.27036
46205,354900.0,3,2,1254,4234 KINGSLEY DR,Indianapolis,Indiana,28000,1732.0,Marion,94560.0,39.82813,-86.13499
76028,598877.0,3,3,2872,940 MERION DR,Burleson,Texas,74217,369.9,Johnson,111984.0,32.52603,-97.30491
78252,317999.0,3,2,1910,7022 SHEARS PL,San Antonio,Texas,14832,203.7,Bexar,88941.0,29.34167,-98.69682
78233,315000.0,3,2,1685,13123 LARKABBEY ST,San Antonio,Texas,46281,1307.1,Bexar,78208.0,29.55483,-98.36323
91304,785000.0,3,2,1721,21722 MALDEN ST,Canoga Park,California,54264,2154.9,Los Angeles,113253.0,34.22472,-118.63261
73159,230000.0,4,2,2156,7709 S HILLCREST DR,Oklahoma City,Oklahoma,32300,911.4,Oklahoma,67622.0,35.38563,-97.5794
75212,190000.0,3,1,1176,2054 LEATH ST,Dallas,Texas,26673,1032.9,Dallas,61698.0,32.78203,-96.87853
55415,615000.0,2,2,1507,1240 S 2ND ST UNIT 214,Minneapolis,Minnesota,5722,5042.6,Hennepin,171257.0,44.97463,-93.2578
90802,900000.0,2,4,1750,251 ELM AVE,Long Beach,California,39036,2307.8,Los Angeles,90525.0,33.75035,-118.21143
89123,399900.0,3,2,1144,9515 PARVIN ST,Las Vegas,Nevada,60823,2267.3,Clark,105247.0,36.0352,-115.14908
94705,2495000.0,6,4,3782,6920 NORFOLK RD,Berkeley,California,14150,1616.0,Alameda,235281.0,37.86523,-122.2384
80911,315000.0,4,2,1448,7045 SUGAR CREEK CIR,Colorado Springs,Colorado,36496,1268.3,El Paso,90906.0,38.75325,-104.71955
92109,1695000.0,3,2,868,1367 DIAMOND ST,San Diego,California,45333,2300.3,San Diego,139718.0,32.78699,-117.23273
48206,499900.0,6,4,3344,2515 CHICAGO BLVD,Detroit,Michigan,15271,1905.4,Wayne,54952.0,42.3751,-83.10782
33132,795000.0,2,3,1178,488 NE 18TH ST UNIT 4201,Miami,Florida,15834,4045.5,Miami-Dade,126469.0,25.77719,-80.17395
64110,350000.0,3,2,1947,6132 HARRISON ST,Kansas City,Missouri,17400,2249.2,Jackson,80574.0,39.03445,-94.57265
23452,789000.0,4,3,3217,908 SAINT GILES GRN,Virginia Beach,Virginia,56854,1451.3,Virginia Beach,110980.0,36.84604,-76.09197
37208,375900.0,3,2,1248,1707 SEIFRIED ST,Nashville,Tennessee,19546,1567.1,Davidson,86858.0,36.17691,-86.80901
87106,360000.0,3,2,1167,1202 GIRARD BLVD NE,Albuquerque,New Mexico,25844,278.6,Bernalillo,75283.0,35.00818,-106.61185
80210,879900.0,2,3,1853,2454 S GILPIN ST,Denver,Colorado,38059,2413.4,Denver,168692.0,39.6781,-104.96275
77072,150000.0,2,3,1088,11537 BEECHNUT ST,Houston,Texas,63585,3309.4,Harris,64290.0,29.70006,-95.58539
74126,183000.0,4,2,1213,20 W 50TH ST N,Tulsa,Oklahoma,11127,178.5,Osage,53374.0,36.23502,-96.0331
85021,674900.0,3,3,2016,8443 N 17TH DR,Phoenix,Arizona,39611,2203.2,Maricopa,83796.0,33.56046,-112.09442
68105,150000.0,3,1,1291,525 S 27TH ST,Omaha,Nebraska,22974,2472.7,Douglas,68767.0,41.2406,-95.96429
94115,670000.0,3,2,1050,1545 GEARY BLVD APT 3,San Francisco,California,34193,11617.6,San Francisco,215550.0,37.78608,-122.43742
95814,465000.0,2,2,1261,500 N ST UNIT 504,Sacramento,California,12302,3401.6,Sacramento,72656.0,38.58064,-121.49488
78757,935000.0,3,2,1668,2709 PARK VIEW DR,Austin,Texas,25547,1992.2,Travis,127265.0,30.35164,-97.73267
85755,475000.0,3,2,2127,1265 W KEUHNE CT,Tucson,Arizona,17352,198.0,Pima,146995.0,32.46836,-110.98152
92126,890000.0,3,2,1134,9137 DEWSBURY AVE,San Diego,California,78097,2602.5,San Diego,136917.0,32.912,-117.14344
28269,377341.0,3,3,1680,4421 IRON OAK LN # 338,Charlotte,North Carolina,78353,989.6,Mecklenburg,94980.0,35.33747,-80.8026
85022,795000.0,4,4,3265,1149 E BEVERLY LN,Phoenix,Arizona,50320,2066.7,Maricopa,90450.0,33.62685,-112.05113
89144,414999.0,3,2,1849,10324 PACIFIC SUMMERSET LN,Las Vegas,Nevada,19796,1714.3,Clark,159448.0,36.17746,-115.31943
64154,299000.0,3,3,1446,8422 N CHATHAM AVE,Kansas City,Missouri,12863,383.8,Platte,119795.0,39.27653,-94.62967
91364,1150000.0,3,3,2659,4419 CONSUELO RD,Woodland Hills,California,28264,1447.4,Los Angeles,171657.0,34.1548,-118.59492
89107,389900.0,3,2,2286,401 MILL HOLLOW RD,Las Vegas,Nevada,37342,2560.6,Clark,71299.0,36.17049,-115.209
79934,235000.0,4,2,1454,5456 IGNACIO FRIAS DR,El Paso,Texas,26916,175.8,El Paso,90524.0,31.95206,-106.434
90046,1695000.0,3,2,1596,8550 RIDPATH DR,Los Angeles,California,48749,3322.1,Los Angeles,133455.0,34.10752,-118.36575
85743,525000.0,4,3,2783,7402 W SHINING AMBER LN,Tucson,Arizona,30655,100.1,Pima,106193.0,32.30501,-111.18548
27603,250000.0,2,1,725,724 OAK RD,Raleigh,North Carolina,54079,406.2,Wake,111999.0,35.66408,-78.66186
73142,650000.0,3,4,3864,7839 NW 133RD TER,Oklahoma City,Oklahoma,14822,734.3,Oklahoma,126123.0,35.60937,-97.63895
19149,249000.0,3,1,1208,6835 LYNFORD ST,Philadelphia,Pennsylvania,59899,9687.9,Philadelphia,67745.0,40.03781,-75.06544
55411,274900.0,6,2,2698,2651 MORGAN AVE N,Minneapolis,Minnesota,31397,3009.7,Hennepin,69896.0,44.9993,-93.2979
80218,865000.0,3,4,1667,1782 N WILLIAMS ST,Denver,Colorado,19013,4638.1,Denver,130715.0,39.73119,-104.97073
93722,399500.0,3,2,1611,6509 N BLYTHE AVE,Fresno,California,88116,1762.8,Fresno,93714.0,36.80003,-119.87791
20003,599000.0,2,2,1002,1000 NEW JERSEY AVE SE APT 419,Washington,District of Columbia,34535,5867.2,District of Columbia,191871.0,38.88193,-76.99033
85207,4995000.0,5,7,6980,7646 E HIDDEN CANYON ST,Mesa,Arizona,49699,653.1,Maricopa,125219.0,33.45362,-111.63631
80231,285000.0,1,2,888,7665 E EASTMAN AVE APT A209,Denver,Colorado,35168,2781.5,Denver,96562.0,39.67123,-104.88787
43123,249900.0,3,2,1227,2579 SNOWTIP LN,Grove City,Ohio,66351,428.8,Franklin,106545.0,39.86801,-83.12088
30331,675000.0,6,5,5600,1315 REGENCY CENTER DR SW,Atlanta,Georgia,63330,648.2,Fulton,82293.0,33.70627,-84.54439
73099,399900.0,3,3,2415,9300 NW 82ND ST,Yukon,Oklahoma,80457,249.1,Canadian,98828.0,35.52583,-97.76343
76107,285000.0,3,2,1434,5324 BLACKMORE AVE,Fort Worth,Texas,29929,1078.4,Tarrant,128940.0,32.74176,-97.38202
93726,325000.0,3,1,1076,3934 E ASHLAN AVE,Fresno,California,45330,2742.7,Fresno,64176.0,36.79374,-119.76161
87110,290000.0,4,2,1463,3409 CAGUA DR NE,Albuquerque,New Mexico,40307,1774.2,Bernalillo,80483.0,35.10812,-106.57816
23464,355000.0,4,2,1628,1004 PINE FOREST CT,Virginia Beach,Virginia,77139,1786.9,Virginia Beach,108999.0,36.79732,-76.17899
